,id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,availability_365,calculated_host_listings_count
4527,802918932785985142,Victoria-Fraserview,49.22706,-123.05328,Private room,89.0,30,0,4
4528,802927388053524873,Victoria-Fraserview,49.2260025051636,-123.055044222134,Private room,69.0,43,52,4
4529,802953124775172561,Victoria-Fraserview,49.22770069656212,-123.0533870370561,Private room,69.0,25,0,4
4530,803668849105819290,Kitsilano,49.27448065077774,-123.15127748301757,Entire home/apt,98.0,42,289,1
4531,803684064058425257,Kitsilano,49.27254047732214,-123.1510027395483,Entire home/apt,187.0,58,278,1
4532,803767891405757191,Fairview,49.26115690009369,-123.14312783277563,Entire home/apt,73.0,2,356,134
4533,803786597746904284,Fairview,49.26285400327409,-123.1423284999841,Entire home/apt,186.0,5,275,134
4534,803820036285802331,Downtown,49.27683210000001,-123.1302001,Entire home/apt,169.0,5,0,3
4535,804058720161139859,Renfrew-Collingwood,49.23607852513318,-123.05215805333482,Entire home/apt,171.0,17,74,1
4536,804272318525608473,Riley Park,49.25384928909741,-123.09655292521936,Entire home/apt,320.0,7,124,2
4537,804757638769468590,West End,49.28016380169669,-123.1347410664728,Entire home/apt,94.0,0,356,1
4538,805064294975438980,Kitsilano,49.26361905979896,-123.17090161028128,Entire home/apt,229.0,31,64,1
4539,805210484724686406,Downtown,49.28071129249198,-123.12578399164236,Entire home/apt,110.0,67,32,1
4540,805315305952579801,Mount Pleasant,49.26165149570996,-123.11075722510184,Entire home/apt,169.0,5,359,9
4541,805421895812414303,Victoria-Fraserview,49.21156126958411,-123.07564369881791,Entire home/apt,156.0,29,8,2
4542,805803523356510780,Mount Pleasant,49.26719448207034,-123.11055534947792,Private room,225.0,13,365,3
4543,805871537561017538,Victoria-Fraserview,49.2265715,-123.0540494,Entire home/apt,278.0,13,355,4
4544,805885740008730108,Grandview-Woodland,49.28551299999999,-123.0631241,Entire home/apt,236.0,0,160,1
4545,805891470848966486,Hastings-Sunrise,49.28163226880363,-123.05408970895697,Private room,39.0,2,329,1
4546,805900841554153932,Mount Pleasant,49.26522509918779,-123.09066911835804,Private room,90.0,16,364,1
4547,805933566581523731,Kensington-Cedar Cottage,49.2497683,-123.0789199,Entire home/apt,299.0,15,11,1
4548,805946640256236731,Riley Park,49.2493563840735,-123.0961154260586,Entire home/apt,542.0,19,0,1
4549,805964097745033311,Downtown,49.273523753535656,-123.12877955873374,Entire home/apt,125.0,51,316,134
4550,806270279530380112,West Point Grey,49.2626296,-123.2035511,Entire home/apt,677.0,0,120,2
4551,806443656933471806,Hastings-Sunrise,49.28365339728401,-123.04560966789722,Entire home/apt,80.0,37,0,43
4552,806483303420089807,Riley Park,49.2439711,-123.1023104,Entire home/apt,139.0,2,0,1
4553,807129134485444689,Grandview-Woodland,49.27078696459408,-123.06434646311432,Entire home/apt,164.0,10,3,3
4554,807129147276391230,Grandview-Woodland,49.26975838546562,-123.06515660136938,Entire home/apt,414.0,0,198,3
4555,807350076117619512,West End,49.28772816887785,-123.13688284818564,Entire home/apt,139.0,0,162,1
4556,807362713246960948,West End,49.28511815548176,-123.13722663752718,Entire home/apt,200.0,12,57,9
4557,807415287371070795,Kitsilano,49.27027751268001,-123.14780395794978,Entire home/apt,127.0,3,293,134
4558,807436460370124652,Kitsilano,49.26901,-123.14583,Entire home/apt,150.0,4,293,134
4559,807557727339819322,Downtown Eastside,49.28122638811932,-123.07864192228048,Entire home/apt,105.0,1,158,1
4560,807956993753714062,Riley Park,49.25282827666052,-123.09019849416106,Shared room,135.0,0,364,19
4561,807993495059026587,Riley Park,49.25298757817114,-123.091702932663,Shared room,135.0,1,364,19
4562,808063594672013532,Downtown Eastside,49.28015327838457,-123.10559817552732,Entire home/apt,799.0,42,272,1
4563,808131692199653331,Sunset,49.22555,-123.0875,Private room,57.0,16,180,18
4564,808175343127869875,Riley Park,49.248275671089374,-123.1033931363363,Entire home/apt,63.0,23,0,5
4565,808220366474824718,Riley Park,49.23589,-123.11288,Entire home/apt,300.0,6,39,9
4566,808237354083579962,Downtown,49.27781,-123.11427,Entire home/apt,112.0,0,358,11
4567,808687948791367566,Oakridge,49.23095729364282,-123.10792928991098,Entire home/apt,220.0,21,40,1
4568,808700945360191162,Fairview,49.2632,-123.14385,Entire home/apt,310.0,2,305,134
4569,808844372496399203,Sunset,49.23180871031924,-123.10298395794972,Entire home/apt,100.0,0,0,3
4570,808875851985459852,Downtown,49.27459742456632,-123.10129088760692,Entire home/apt,180.0,43,49,1
4571,809438031036014997,Dunbar Southlands,49.22729344903631,-123.20024962635746,Entire home/apt,139.0,0,0,1
4572,809538254168280043,Arbutus Ridge,49.2567618765747,-123.16934674235684,Entire home/apt,207.0,17,0,2
4573,809679593820096907,Mount Pleasant,49.26663087019293,-123.11213051839552,Private room,170.0,40,0,3
4574,809769020944802389,Victoria-Fraserview,49.21916,-123.0756,Private room,71.0,2,365,8
4575,810370118563128690,Hastings-Sunrise,49.2822575,-123.0291137,Entire home/apt,238.0,42,82,2
4576,810923330649607464,Downtown,49.28738120000001,-123.1237839,Entire home/apt,209.0,19,8,1
4577,811139021189143684,Renfrew-Collingwood,49.24286259561236,-123.04755614141544,Private room,56.0,31,0,2
4578,811650296544480046,Downtown Eastside,49.2825,-123.10426,Entire home/apt,90.0,0,224,1
4579,811785575719117178,Renfrew-Collingwood,49.24722,-123.03336,Private room,80.0,62,351,1
4580,811791971762982333,Dunbar Southlands,49.25462635359887,-123.1781315435848,Private room,183.0,25,127,2
4581,811946641249719401,Downtown,49.2778214,-123.1296535,Entire home/apt,275.0,0,365,1
4582,812319276973551821,Kitsilano,49.26417,-123.16375,Entire home/apt,120.0,2,155,1
4583,812424268054567846,Renfrew-Collingwood,49.2550557,-123.0543513,Entire home/apt,704.0,0,101,1
4584,812686032484608574,West Point Grey,49.258393064788905,-123.21114207429918,Entire home/apt,214.0,19,21,3
4585,812698703983666053,Downtown Eastside,49.277575700678,-123.10035570018896,Entire home/apt,186.0,59,78,1
4586,813132395733800600,Downtown,49.28830641084975,-123.1255139612212,Entire home/apt,169.0,3,337,134
4587,813135493729264472,West Point Grey,49.27440414692323,-123.2085612333328,Entire home/apt,545.0,4,255,1
4588,813141036861666339,Hastings-Sunrise,49.27908888074693,-123.02517958164457,Entire home/apt,258.0,30,301,1
4589,813205788760259264,Mount Pleasant,49.25947348446818,-123.10272861620255,Entire home/apt,129.0,4,323,134
4590,813298901283382573,Dunbar Southlands,49.24374776884298,-123.17522364711856,Entire home/apt,125.0,1,123,1
4591,813527104916953418,West End,49.28229702800676,-123.12440137923724,Entire home/apt,349.0,17,309,2
4592,813864907002198260,Riley Park,49.24169170494656,-123.10103861333772,Entire home/apt,131.0,0,49,134
4593,813894242781789538,South Cambie,49.25049609591491,-123.12100236904786,Entire home/apt,131.0,5,6,3
4594,814537539514681800,Oakridge,49.22688643974225,-123.11505039246843,Entire home/apt,120.0,0,0,1
4595,814539073281031994,Downtown,49.28097767840231,-123.12581936133346,Entire home/apt,260.0,0,269,1
4596,814560282357204243,Downtown,49.27983513419111,-123.12664874603271,Entire home/apt,99.0,1,288,1
4597,814597139279049984,Kitsilano,49.27211211139485,-123.16129182469642,Entire home/apt,152.0,0,30,1
4598,815223518594211049,Riley Park,49.254668446049145,-123.091867392964,Entire home/apt,65.0,6,364,19
4599,815257652995933065,Victoria-Fraserview,49.21857834185587,-123.0685382954826,Entire home/apt,445.0,28,0,5
4600,815493277785201057,Downtown,49.27962615914464,-123.1071744589632,Entire home/apt,288.0,69,26,1
4601,816156629004503297,West Point Grey,49.2683,-123.1866,Entire home/apt,100.0,0,60,1
4602,816267355510316449,Oakridge,49.22629556751566,-123.11455290093808,Private room,139.0,0,0,1
4603,816313821794595006,Hastings-Sunrise,49.2849,-123.02796,Entire home/apt,93.0,20,270,1
4604,816607721587003071,Downtown,49.2792813,-123.1065474,Entire home/apt,144.0,40,78,1
4605,816757366853117057,Kitsilano,49.26211826283791,-123.1687862924164,Entire home/apt,33.0,3,161,134
4606,816835927465327161,Marpole,49.21166,-123.13538,Private room,52.0,14,0,1
4607,816989776170988991,Dunbar Southlands,49.23859575474589,-123.18200431219286,Private room,110.0,11,339,6
4608,817332927410128183,Mount Pleasant,49.26449630766616,-123.08631298404728,Entire home/apt,115.0,1,364,1
4609,817477350918898655,Downtown,49.27787,-123.1066,Entire home/apt,281.0,19,0,7
4610,817503454842664366,Kensington-Cedar Cottage,49.24926695876623,-123.0585675582374,Entire home/apt,100.0,4,13,2
4611,817541757656568991,Mount Pleasant,49.270831344254646,-123.10411412084277,Entire home/apt,145.0,2,0,2
4612,817575773465877469,Riley Park,49.23716,-123.09731,Entire home/apt,225.0,14,68,1
4613,818220471803518550,West End,49.28798941583594,-123.12764162626584,Entire home/apt,175.0,0,0,3
4614,818346658146233763,Kerrisdale,49.23139360768712,-123.14833592623472,Entire home/apt,195.0,32,220,1
4615,818445616890620894,Dunbar Southlands,49.24040518903854,-123.1821808889703,Private room,135.0,10,365,6
4616,818451811422463623,Kitsilano,49.25983872853498,-123.1472222715895,Entire home/apt,166.0,20,0,1
4617,818456929236947751,Kensington-Cedar Cottage,49.2506612886386,-123.08728632067285,Entire home/apt,73.0,4,188,1
4618,818776253504919317,Marpole,49.20689864775023,-123.13642812611448,Entire home/apt,85.0,0,333,1
4619,818793085259782396,Mount Pleasant,49.26037,-123.07903,Private room,87.0,3,365,8
4620,818887665694053573,Dunbar Southlands,49.23840693703192,-123.1821586500168,Private room,89.0,15,270,6
4621,818889847287776361,Dunbar Southlands,49.238447537273565,-123.18006822438112,Private room,76.0,18,253,6
4622,818892097792941364,Dunbar Southlands,49.23884352516022,-123.18195421244651,Private room,94.0,11,352,6
4623,818895221615927456,Dunbar Southlands,49.24012125762421,-123.18017664398538,Private room,99.0,10,361,6
4624,818925794417406354,Dunbar Southlands,49.24963819017296,-123.18194811221548,Private room,87.0,37,180,8
4625,818953301259137662,West End,49.287536694380265,-123.12661542602302,Entire home/apt,160.0,0,0,3
4626,818968740608404569,West End,49.28772219600139,-123.12678823068848,Entire home/apt,187.0,0,0,3
4627,819320078606480034,Downtown,49.27884536656914,-123.10729511082172,Entire home/apt,150.0,68,98,43
4628,819526666335812869,Grandview-Woodland,49.26628124487139,-123.062419197918,Entire home/apt,376.0,0,149,1
4629,819885558177176872,West End,49.287936377565536,-123.12795224500027,Entire home/apt,228.0,61,161,4
4630,820383721703708765,Downtown,49.27369729999999,-123.1179254,Entire home/apt,250.0,1,362,2
4631,820973789656988569,Downtown,49.27986,-123.10665,Entire home/apt,116.0,62,0,1
4632,820996714759656390,Mount Pleasant,49.26677,-123.09717,Entire home/apt,139.0,19,0,1
4633,821057991590741382,Downtown,49.2801052,-123.1085108,Entire home/apt,150.0,4,286,1
4634,821278178544904615,West End,49.2874104,-123.1283507,Entire home/apt,628.0,60,0,4
4635,821331390697700532,Kitsilano,49.25777593973691,-123.17098531248698,Entire home/apt,399.0,28,18,1
4636,821612668596992424,Mount Pleasant,49.26966629228479,-123.10201193360936,Entire home/apt,120.0,37,0,2
4637,821741194237868385,Shaughnessy,49.23552,-123.13608,Entire home/apt,125.0,2,258,1
4638,821769607034475521,Kitsilano,49.27308,-123.16006,Entire home/apt,48.0,3,305,134
4639,821810649784484964,South Cambie,49.25696444961584,-123.12123135068886,Entire home/apt,169.0,3,138,10
4640,821911218280453433,Victoria-Fraserview,49.21186470740369,-123.06259352399434,Entire home/apt,100.0,0,225,1
4641,821920671448074191,Mount Pleasant,49.257521169193794,-123.0786483232063,Entire home/apt,120.0,36,178,1
4642,821987240732094320,Downtown,49.2792813,-123.1065474,Entire home/apt,136.0,63,0,1
4643,822017366751329320,Mount Pleasant,49.25843589999999,-123.0831256,Entire home/apt,280.0,23,0,1
4644,822441613193664644,Downtown,49.2764841,-123.1296261,Entire home/apt,235.0,3,209,1
4645,822612659530048385,Victoria-Fraserview,49.21335780613581,-123.063332588673,Entire home/apt,89.0,4,14,3
4646,823135770492229443,Renfrew-Collingwood,49.2472416,-123.0334158,Private room,76.0,0,244,1
4647,823190880004287780,Riley Park,49.25508,-123.09017,Private room,41.0,2,365,19
4648,823337465448951089,Mount Pleasant,49.25729,-123.1062,Entire home/apt,333.0,27,226,134
4649,823355243958187512,Mount Pleasant,49.26847,-123.10335,Entire home/apt,119.0,30,337,1
4650,823447441153800432,Renfrew-Collingwood,49.2451397,-123.0323404,Private room,43.0,0,80,1
4651,823555405551448302,Downtown,49.27852000746791,-123.10750017139608,Entire home/apt,124.0,36,174,3
4652,824108691641903019,Shaughnessy,49.23475989468973,-123.1314531674194,Private room,358.0,0,180,4
4653,824121696931511054,Shaughnessy,49.23454529796362,-123.12958298984228,Private room,158.0,1,180,4
4654,824229392995985367,Downtown,49.28013073792554,-123.12118438737345,Entire home/apt,144.0,62,0,1
4655,824782567266053776,Hastings-Sunrise,49.2754436,-123.0562554,Entire home/apt,171.0,29,53,1
4656,824951093312674964,Renfrew-Collingwood,49.23382784456989,-123.05199275134852,Entire home/apt,135.0,14,364,1
4657,826156209166485446,Downtown,49.27542,-123.11646,Entire home/apt,500.0,0,234,42
4658,826664270288248222,Downtown,49.27813309263449,-123.12090753989486,Entire home/apt,199.0,42,77,4
4659,827075996452316933,Kitsilano,49.27242078228692,-123.1615704667285,Entire home/apt,241.0,26,357,1
4660,827468694360651033,Mount Pleasant,49.25682,-123.0777,Entire home/apt,315.0,2,314,1
4661,827493154825565862,West Point Grey,49.2627553,-123.2118634,Entire home/apt,148.0,41,114,4
4662,827666936686603231,Downtown,49.28028,-123.12615,Entire home/apt,125.0,38,0,1
4663,827678581189538838,Renfrew-Collingwood,49.24159392311278,-123.04238952551552,Entire home/apt,140.0,45,40,43
4664,827768631980392538,West End,49.2881788,-123.1277554,Entire home/apt,300.0,0,181,2
4665,827827687426585816,Downtown,49.27989098068639,-123.10843588465576,Entire home/apt,236.0,55,33,1
4666,827860475999483882,Kitsilano,49.25864094228451,-123.16725056941164,Entire home/apt,182.0,62,0,1
4667,828253993149709874,Grandview-Woodland,49.27991651202041,-123.07218438745916,Entire home/apt,90.0,2,61,1
4668,828338107480483246,Downtown,49.2811822,-123.1252069,Entire home/apt,125.0,90,27,1
4669,828519791199578893,Mount Pleasant,49.2659140343727,-123.0987433945733,Entire home/apt,225.0,16,12,2
4670,828533155139699964,Downtown,49.27958440679424,-123.1087493116394,Entire home/apt,337.0,14,332,1
4671,828632440428549429,Dunbar Southlands,49.25272110667867,-123.17840434404692,Entire home/apt,104.0,19,0,2
4672,829079304829825241,Downtown,49.2738472,-123.1257407,Entire home/apt,145.0,2,340,1
4673,829152679576545039,Downtown,49.27893130243866,-123.11891397104922,Entire home/apt,199.0,0,284,2
4674,829157542914667623,Riley Park,49.25316299805223,-123.09149307386028,Entire home/apt,156.0,0,364,19
4675,829162601662508846,Riley Park,49.255004143566566,-123.0917169753194,Entire home/apt,75.0,2,364,19
4676,829193558827888044,West End,49.27973,-123.12972,Entire home/apt,220.0,0,0,2
4677,829276983804768957,Mount Pleasant,49.2591698,-123.1057091,Entire home/apt,950.0,0,187,1
4678,829564085300659046,Hastings-Sunrise,49.2627764,-123.0466362,Entire home/apt,74.0,0,292,1
4679,829783053362364517,Victoria-Fraserview,49.2282126,-123.0741579,Entire home/apt,104.0,56,1,1
4680,829848612337271038,Hastings-Sunrise,49.2793,-123.0458921,Entire home/apt,186.0,40,228,1
4681,829923129967110328,Mount Pleasant,49.26913320369414,-123.10726637482404,Entire home/apt,284.0,7,135,1
4682,830450880018212893,Downtown,49.28988665166371,-123.12679760595194,Entire home/apt,120.0,2,270,1
4683,830518499614239982,Victoria-Fraserview,49.2093257227857,-123.06825864178298,Entire home/apt,159.0,23,22,6
4684,830528538990494916,Mount Pleasant,49.26369024037579,-123.09616254092812,Entire home/apt,100.0,0,2,1
4685,830586443441145413,Victoria-Fraserview,49.20918902566563,-123.06817988777796,Entire home/apt,159.0,22,92,6
4686,830665210389341407,Grandview-Woodland,49.2769749,-123.0639104,Entire home/apt,264.0,11,22,3
4687,830711481984661942,Downtown,49.290027562417634,-123.12584911206564,Entire home/apt,200.0,0,308,1
4688,830806983611671103,Hastings-Sunrise,49.2793139,-123.0555253,Private room,139.0,0,0,1
4689,830854539305841546,Oakridge,49.22640902838729,-123.1273511506561,Entire home/apt,105.0,57,8,1
4690,831185084721591775,Oakridge,49.2278187,-123.1264729,Entire home/apt,161.0,34,342,6
4691,831358632278078193,Arbutus Ridge,49.24379859924775,-123.15707691248352,Entire home/apt,484.0,18,219,134
4692,831389205687869932,Arbutus Ridge,49.24218542191133,-123.15702763424883,Entire home/apt,166.0,29,358,134
4693,831403503608156348,Arbutus Ridge,49.24220208790547,-123.15549599691028,Entire home/apt,92.0,4,340,134
4694,831447043462519789,Arbutus Ridge,49.24232095623468,-123.15695727314494,Entire home/apt,104.0,4,339,134
4695,831853928325655152,Mount Pleasant,49.269237060305386,-123.1022273255215,Entire home/apt,90.0,34,75,3
4696,831887238207567105,Riley Park,49.25487,-123.09203,Private room,200.0,0,365,19
4697,831888224354592213,Riley Park,49.24172630684259,-123.10085676508182,Entire home/apt,141.0,3,63,134
4698,832137825019254833,Downtown,49.27918567387599,-123.12543362700453,Entire home/apt,142.0,55,37,1
4699,832151642151506037,West End,49.27894626541925,-123.13160190166808,Entire home/apt,254.0,9,35,1
4700,832182273093680726,Dunbar Southlands,49.25110417702642,-123.17433152536194,Entire home/apt,330.0,5,190,3
4701,832214966383943397,Dunbar Southlands,49.24966784798936,-123.17239886731464,Private room,137.0,2,277,3
4702,832218539489047975,Dunbar Southlands,49.25185586315276,-123.1740540679276,Private room,145.0,2,295,3
4703,832367611665547888,West End,49.28105417275763,-123.12765921957862,Entire home/apt,218.0,45,340,21
4704,832418098889529491,Kerrisdale,49.22518481833041,-123.16775083440083,Entire home/apt,200.0,15,111,2
4705,832592028736031201,Downtown Eastside,49.277752831782536,-123.09926453491822,Entire home/apt,308.0,28,235,1
4706,832632824910599045,Sunset,49.22205561895657,-123.09552915705596,Private room,70.0,0,364,1
4707,832673361143481015,Downtown,49.28008385664326,-123.12424514899747,Entire home/apt,475.0,19,328,1
4708,832751454467785233,West End,49.27812828240459,-123.13160814082153,Entire home/apt,124.0,4,304,2
